Namespace(batch_size=8, dataset='coco', epochs=26, gpus='0,1,2,3,4,5,6,7', log_interval=100, lr=0.01, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=1000.0, mixup=False, momentum=0.9, network='resnet101_v1d', no_mixup_epochs=20, num_workers=4, resume='', save_interval=1, save_prefix='faster_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, val_interval=26, verbose=False, wd=0.0001)
Start training from [Epoch 0]
[Epoch 0 Iteration 0] Set learning rate to 0.003333333333333333
[Epoch 6][Batch 6999], Speed: 12.116 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.304,RCNN_SmoothL1=0.168,RPNAcc=0.966,RPNL1Loss=0.348,RCNNAcc=0.883,RCNNL1Loss=0.880
[Epoch 6][Batch 7099], Speed: 12.365 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.304,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.348,RCNNAcc=0.883,RCNNL1Loss=0.880
[Epoch 6][Batch 7199], Speed: 12.465 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.304,RCNN_SmoothL1=0.168,RPNAcc=0.966,RPNL1Loss=0.348,RCNNAcc=0.883,RCNNL1Loss=0.880
[Epoch 6][Batch 7299], Speed: 12.243 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.304,RCNN_SmoothL1=0.168,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.880
[Epoch 6][Batch 7399], Speed: 12.413 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.304,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.880
[Epoch 6][Batch 7499], Speed: 12.349 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.304,RCNN_SmoothL1=0.168,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.879
[Epoch 6][Batch 7599], Speed: 12.255 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.304,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.879
[Epoch 6][Batch 7699], Speed: 12.066 samples/sec, RPN_Conf=0.073,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.879
[Epoch 6][Batch 7799], Speed: 12.268 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.879
[Epoch 6][Batch 7899], Speed: 12.162 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.879
[Epoch 6][Batch 7999], Speed: 12.180 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.879
[Epoch 6][Batch 8099], Speed: 12.165 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.878
[Epoch 6][Batch 8199], Speed: 12.135 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.878
[Epoch 6][Batch 8299], Speed: 12.463 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.878
[Epoch 6][Batch 8399], Speed: 12.441 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.878
[Epoch 6][Batch 8499], Speed: 12.261 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.878
[Epoch 6][Batch 8599], Speed: 12.318 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.878
[Epoch 6][Batch 8699], Speed: 12.331 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.878
[Epoch 6][Batch 8799], Speed: 12.236 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.877
[Epoch 6][Batch 8899], Speed: 12.366 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.877
[Epoch 6][Batch 8999], Speed: 12.345 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.877
[Epoch 6][Batch 9099], Speed: 12.356 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.877
[Epoch 6][Batch 9199], Speed: 12.345 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.877
[Epoch 6][Batch 9299], Speed: 12.183 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.877
[Epoch 6][Batch 9399], Speed: 12.442 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.876
[Epoch 6][Batch 9499], Speed: 12.167 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.876
[Epoch 6][Batch 9599], Speed: 12.315 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.876
[Epoch 6][Batch 9699], Speed: 12.397 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.876
[Epoch 6][Batch 9799], Speed: 12.396 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.876
[Epoch 6][Batch 9899], Speed: 12.447 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.347,RCNNAcc=0.883,RCNNL1Loss=0.876
[Epoch 6][Batch 9999], Speed: 12.249 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.876
[Epoch 6][Batch 10099], Speed: 12.172 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.875
[Epoch 6][Batch 10199], Speed: 12.172 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.875
[Epoch 6][Batch 10299], Speed: 12.548 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.875
[Epoch 6][Batch 10399], Speed: 12.236 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.875
[Epoch 6][Batch 10499], Speed: 12.297 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.875
[Epoch 6][Batch 10599], Speed: 12.411 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.875
[Epoch 6][Batch 10699], Speed: 12.248 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.875
[Epoch 6][Batch 10799], Speed: 12.075 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.874
[Epoch 6][Batch 10899], Speed: 12.200 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.874
[Epoch 6][Batch 10999], Speed: 12.389 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.874
[Epoch 6][Batch 11099], Speed: 12.269 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.874
[Epoch 6][Batch 11199], Speed: 12.352 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.874
[Epoch 6][Batch 11299], Speed: 12.104 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.874
[Epoch 6][Batch 11399], Speed: 12.075 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.874
[Epoch 6][Batch 11499], Speed: 12.514 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.873
[Epoch 6][Batch 11599], Speed: 12.060 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.873
[Epoch 6][Batch 11699], Speed: 12.244 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.873
[Epoch 6][Batch 11799], Speed: 12.254 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.873
[Epoch 6][Batch 11899], Speed: 12.338 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.966,RPNL1Loss=0.346,RCNNAcc=0.883,RCNNL1Loss=0.873
[Epoch 6][Batch 11999], Speed: 12.080 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.873
[Epoch 6][Batch 12099], Speed: 12.184 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.873
[Epoch 6][Batch 12199], Speed: 12.382 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.872
[Epoch 6][Batch 12299], Speed: 12.125 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.872
[Epoch 6][Batch 12399], Speed: 11.973 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.872
[Epoch 6][Batch 12499], Speed: 12.153 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.872
[Epoch 6][Batch 12599], Speed: 12.375 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.872
[Epoch 6][Batch 12699], Speed: 12.299 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.346,RCNNAcc=0.884,RCNNL1Loss=0.872
[Epoch 6][Batch 12799], Speed: 12.339 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.872
[Epoch 6][Batch 12899], Speed: 12.381 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.871
[Epoch 6][Batch 12999], Speed: 12.468 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.871
[Epoch 6][Batch 13099], Speed: 12.235 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.871
[Epoch 6][Batch 13199], Speed: 12.358 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.871
[Epoch 6][Batch 13299], Speed: 11.991 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.871
[Epoch 6][Batch 13399], Speed: 12.191 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.871
[Epoch 6][Batch 13499], Speed: 12.365 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.871
[Epoch 6][Batch 13599], Speed: 12.244 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 13699], Speed: 12.460 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 13799], Speed: 12.242 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 13899], Speed: 12.217 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 13999], Speed: 12.361 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 14099], Speed: 12.221 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 14199], Speed: 12.436 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 14299], Speed: 12.416 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.870
[Epoch 6][Batch 14399], Speed: 12.282 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.869
[Epoch 6][Batch 14499], Speed: 12.361 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.869
[Epoch 6][Batch 14599], Speed: 12.126 samples/sec, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.869
[Epoch 6] Training cost: 9590.405, RPN_Conf=0.074,RPN_SmoothL1=0.079,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.170
[Epoch 6] Saving parameters to faster_rcnn_resnet101_v1d_coco_0006_0.0000.params
[Epoch 7][Batch 99], Speed: 10.694 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.073,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.166,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.869
[Epoch 7][Batch 199], Speed: 12.674 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.075,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.869
[Epoch 7][Batch 299], Speed: 12.510 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.078,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.163,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.869
[Epoch 7][Batch 399], Speed: 12.353 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.161,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.868
[Epoch 7][Batch 499], Speed: 12.213 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.163,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.868
[Epoch 7][Batch 599], Speed: 12.411 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.868
[Epoch 7][Batch 699], Speed: 12.465 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.078,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.345,RCNNAcc=0.884,RCNNL1Loss=0.868
[Epoch 7][Batch 799], Speed: 12.699 samples/sec, RPN_Conf=0.071,RPN_SmoothL1=0.078,RCNN_CrossEntropy=0.290,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.868
[Epoch 7][Batch 899], Speed: 12.620 samples/sec, RPN_Conf=0.071,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.868
[Epoch 7][Batch 999], Speed: 12.572 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.867
[Epoch 7][Batch 1099], Speed: 12.489 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.867
[Epoch 7][Batch 1199], Speed: 12.674 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.867
[Epoch 7][Batch 1299], Speed: 12.868 samples/sec, RPN_Conf=0.071,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.867
[Epoch 7][Batch 1399], Speed: 12.412 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.867
[Epoch 7][Batch 1499], Speed: 12.549 samples/sec, RPN_Conf=0.071,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.288,RCNN_SmoothL1=0.163,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.867
[Epoch 7][Batch 1599], Speed: 12.609 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.866
[Epoch 7][Batch 1699], Speed: 12.556 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.866
[Epoch 7][Batch 1799], Speed: 12.567 samples/sec, RPN_Conf=0.071,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.866
[Epoch 7][Batch 1899], Speed: 12.413 samples/sec, RPN_Conf=0.071,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.866
[Epoch 7][Batch 1999], Speed: 12.672 samples/sec, RPN_Conf=0.070,RPN_SmoothL1=0.077,RCNN_CrossEntropy=0.289,RCNN_SmoothL1=0.164,RPNAcc=0.967,RPNL1Loss=0.344,RCNNAcc=0.884,RCNNL1Loss=0.866
