Namespace(batch_size=8, dataset='coco', epochs=26, gpus='0,1,2,3,4,5,6,7', log_interval=100, lr=0.01, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=1000.0, mixup=False, momentum=0.9, network='resnet50_v1b', no_mixup_epochs=20, num_workers=4, resume='', save_interval=1, save_prefix='faster_rcnn_resnet50_v1b_coco', seed=233, start_epoch=0, val_interval=26, verbose=False, wd=0.0001)
Start training from [Epoch 0]
[Epoch 0 Iteration 0] Set learning rate to 0.003333333333333333
[Epoch 4][Batch 9799], Speed: 15.344 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.951,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.004
[Epoch 4][Batch 9899], Speed: 15.217 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.951,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.003
[Epoch 4][Batch 9999], Speed: 15.211 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.951,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.003
[Epoch 4][Batch 10099], Speed: 15.285 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.951,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.003
[Epoch 4][Batch 10199], Speed: 15.315 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.951,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.003
[Epoch 4][Batch 10299], Speed: 15.363 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.002
[Epoch 4][Batch 10399], Speed: 15.238 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.002
[Epoch 4][Batch 10499], Speed: 15.371 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.002
[Epoch 4][Batch 10599], Speed: 15.156 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.002
[Epoch 4][Batch 10699], Speed: 15.298 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.002
[Epoch 4][Batch 10799], Speed: 15.275 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.001
[Epoch 4][Batch 10899], Speed: 15.640 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.001
[Epoch 4][Batch 10999], Speed: 15.227 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.001
[Epoch 4][Batch 11099], Speed: 15.086 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.001
[Epoch 4][Batch 11199], Speed: 14.956 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.001
[Epoch 4][Batch 11299], Speed: 15.369 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.000
[Epoch 4][Batch 11399], Speed: 15.229 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.000
[Epoch 4][Batch 11499], Speed: 15.544 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.403,RCNNAcc=0.871,RCNNL1Loss=1.000
[Epoch 4][Batch 11599], Speed: 15.154 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=1.000
[Epoch 4][Batch 11699], Speed: 15.202 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=1.000
[Epoch 4][Batch 11799], Speed: 15.181 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.999
[Epoch 4][Batch 11899], Speed: 15.587 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.999
[Epoch 4][Batch 11999], Speed: 15.416 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.357,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.999
[Epoch 4][Batch 12099], Speed: 15.218 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.999
[Epoch 4][Batch 12199], Speed: 15.315 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.998
[Epoch 4][Batch 12299], Speed: 15.426 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.998
[Epoch 4][Batch 12399], Speed: 15.357 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.998
[Epoch 4][Batch 12499], Speed: 15.333 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.998
[Epoch 4][Batch 12599], Speed: 15.085 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.998
[Epoch 4][Batch 12699], Speed: 15.322 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.997
[Epoch 4][Batch 12799], Speed: 15.497 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.997
[Epoch 4][Batch 12899], Speed: 15.249 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.997
[Epoch 4][Batch 12999], Speed: 15.344 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.997
[Epoch 4][Batch 13099], Speed: 15.296 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.997
[Epoch 4][Batch 13199], Speed: 15.366 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.996
[Epoch 4][Batch 13299], Speed: 15.377 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.194,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.996
[Epoch 4][Batch 13399], Speed: 15.241 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.996
[Epoch 4][Batch 13499], Speed: 15.313 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.996
[Epoch 4][Batch 13599], Speed: 15.363 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.996
[Epoch 4][Batch 13699], Speed: 15.296 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.995
[Epoch 4][Batch 13799], Speed: 15.255 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.995
[Epoch 4][Batch 13899], Speed: 15.280 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.995
[Epoch 4][Batch 13999], Speed: 15.381 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.995
[Epoch 4][Batch 14099], Speed: 15.400 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.994
[Epoch 4][Batch 14199], Speed: 15.227 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.871,RCNNL1Loss=0.994
[Epoch 4][Batch 14299], Speed: 15.116 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.872,RCNNL1Loss=0.994
[Epoch 4][Batch 14399], Speed: 15.403 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.872,RCNNL1Loss=0.994
[Epoch 4][Batch 14499], Speed: 15.167 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.872,RCNNL1Loss=0.994
[Epoch 4][Batch 14599], Speed: 15.160 samples/sec, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.872,RCNNL1Loss=0.993
[Epoch 4] Training cost: 7681.679, RPN_Conf=0.107,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.358,RCNN_SmoothL1=0.193
[Epoch 4] Saving parameters to faster_rcnn_resnet50_v1b_coco_0004_0.0000.params
[Epoch 5][Batch 99], Speed: 10.960 samples/sec, RPN_Conf=0.099,RPN_SmoothL1=0.099,RCNN_CrossEntropy=0.336,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.872,RCNNL1Loss=0.993
[Epoch 5][Batch 199], Speed: 14.844 samples/sec, RPN_Conf=0.101,RPN_SmoothL1=0.101,RCNN_CrossEntropy=0.338,RCNN_SmoothL1=0.189,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.872,RCNNL1Loss=0.993
[Epoch 5][Batch 299], Speed: 15.173 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.102,RCNN_CrossEntropy=0.339,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.402,RCNNAcc=0.872,RCNNL1Loss=0.993
[Epoch 5][Batch 399], Speed: 15.332 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.101,RCNN_CrossEntropy=0.339,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.992
[Epoch 5][Batch 499], Speed: 15.073 samples/sec, RPN_Conf=0.105,RPN_SmoothL1=0.100,RCNN_CrossEntropy=0.341,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.992
[Epoch 5][Batch 599], Speed: 15.165 samples/sec, RPN_Conf=0.106,RPN_SmoothL1=0.100,RCNN_CrossEntropy=0.342,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.992
[Epoch 5][Batch 699], Speed: 15.371 samples/sec, RPN_Conf=0.106,RPN_SmoothL1=0.100,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.992
[Epoch 5][Batch 799], Speed: 15.234 samples/sec, RPN_Conf=0.105,RPN_SmoothL1=0.099,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.991
[Epoch 5][Batch 899], Speed: 15.238 samples/sec, RPN_Conf=0.105,RPN_SmoothL1=0.099,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.991
[Epoch 5][Batch 999], Speed: 15.387 samples/sec, RPN_Conf=0.105,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.991
[Epoch 5][Batch 1099], Speed: 15.337 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.991
[Epoch 5][Batch 1199], Speed: 15.294 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.342,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.991
[Epoch 5][Batch 1299], Speed: 15.183 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.341,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.990
[Epoch 5][Batch 1399], Speed: 15.259 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.098,RCNN_CrossEntropy=0.342,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.990
[Epoch 5][Batch 1499], Speed: 15.372 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.342,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.990
[Epoch 5][Batch 1599], Speed: 15.267 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.341,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.990
[Epoch 5][Batch 1699], Speed: 15.298 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.341,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.989
[Epoch 5][Batch 1799], Speed: 15.232 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.342,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.989
[Epoch 5][Batch 1899], Speed: 15.296 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.342,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.989
[Epoch 5][Batch 1999], Speed: 15.375 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.989
[Epoch 5][Batch 2099], Speed: 15.343 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.989
[Epoch 5][Batch 2199], Speed: 15.430 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.988
[Epoch 5][Batch 2299], Speed: 14.997 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.988
[Epoch 5][Batch 2399], Speed: 15.097 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.343,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.988
[Epoch 5][Batch 2499], Speed: 15.337 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.988
[Epoch 5][Batch 2599], Speed: 15.120 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.987
[Epoch 5][Batch 2699], Speed: 15.238 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.987
[Epoch 5][Batch 2799], Speed: 15.099 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.987
[Epoch 5][Batch 2899], Speed: 15.303 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.987
[Epoch 5][Batch 2999], Speed: 15.430 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.987
[Epoch 5][Batch 3099], Speed: 15.308 samples/sec, RPN_Conf=0.103,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.986
[Epoch 5][Batch 3199], Speed: 15.258 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.986
[Epoch 5][Batch 3299], Speed: 15.096 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.986
[Epoch 5][Batch 3399], Speed: 15.278 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.986
[Epoch 5][Batch 3499], Speed: 15.399 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.986
[Epoch 5][Batch 3599], Speed: 15.437 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.401,RCNNAcc=0.872,RCNNL1Loss=0.985
[Epoch 5][Batch 3699], Speed: 15.261 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.344,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.985
[Epoch 5][Batch 3799], Speed: 15.362 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.985
[Epoch 5][Batch 3899], Speed: 15.209 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.985
[Epoch 5][Batch 3999], Speed: 15.246 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.985
[Epoch 5][Batch 4099], Speed: 15.310 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.984
[Epoch 5][Batch 4199], Speed: 15.228 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.984
[Epoch 5][Batch 4299], Speed: 15.128 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.984
[Epoch 5][Batch 4399], Speed: 15.129 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.984
[Epoch 5][Batch 4499], Speed: 15.095 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.983
[Epoch 5][Batch 4599], Speed: 15.177 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.983
[Epoch 5][Batch 4699], Speed: 14.582 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.188,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.983
[Epoch 5][Batch 4799], Speed: 15.195 samples/sec, RPN_Conf=0.104,RPN_SmoothL1=0.097,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.187,RPNAcc=0.952,RPNL1Loss=0.400,RCNNAcc=0.872,RCNNL1Loss=0.983
