Namespace(batch_size=32, data_shape=512, dataset='coco', epochs=240, gpus='0,1,2,3', log_interval=100, lr=0.001, lr_decay=0.1, lr_decay_epoch='160,200', momentum=0.9, network='vgg16_atrous', num_workers=30, resume='', save_interval=10, save_prefix='ssd_512_vgg16_atrous_coco', seed=233, start_epoch=0, val_interval=10, wd=0.0005)
Start training from [Epoch 0]
[Epoch 0][Batch 99], Speed: 60.844 samples/sec, CrossEntropy=9.406, SmoothL1=3.445
[Epoch 0][Batch 199], Speed: 77.586 samples/sec, CrossEntropy=7.882, SmoothL1=3.287
[Epoch 0][Batch 299], Speed: 61.508 samples/sec, CrossEntropy=7.268, SmoothL1=3.142
[Epoch 0][Batch 399], Speed: 81.658 samples/sec, CrossEntropy=6.920, SmoothL1=3.034
[Epoch 0][Batch 499], Speed: 81.676 samples/sec, CrossEntropy=6.699, SmoothL1=2.947
[Epoch 0][Batch 599], Speed: 79.501 samples/sec, CrossEntropy=6.529, SmoothL1=2.880
[Epoch 0][Batch 699], Speed: 73.161 samples/sec, CrossEntropy=6.406, SmoothL1=2.824
[Epoch 0][Batch 799], Speed: 80.424 samples/sec, CrossEntropy=6.300, SmoothL1=2.776
[Epoch 0][Batch 899], Speed: 78.268 samples/sec, CrossEntropy=6.210, SmoothL1=2.736
[Epoch 0][Batch 999], Speed: 77.649 samples/sec, CrossEntropy=6.136, SmoothL1=2.703
[Epoch 0][Batch 1099], Speed: 81.212 samples/sec, CrossEntropy=6.069, SmoothL1=2.672
[Epoch 0][Batch 1199], Speed: 79.320 samples/sec, CrossEntropy=6.008, SmoothL1=2.642
[Epoch 0][Batch 1299], Speed: 81.040 samples/sec, CrossEntropy=5.955, SmoothL1=2.615
[Epoch 0][Batch 1399], Speed: 82.968 samples/sec, CrossEntropy=5.903, SmoothL1=2.588
[Epoch 0][Batch 1499], Speed: 76.301 samples/sec, CrossEntropy=5.856, SmoothL1=2.569
[Epoch 0][Batch 1599], Speed: 81.576 samples/sec, CrossEntropy=5.812, SmoothL1=2.550
[Epoch 0][Batch 1699], Speed: 77.667 samples/sec, CrossEntropy=5.769, SmoothL1=2.534
[Epoch 0][Batch 1799], Speed: 79.836 samples/sec, CrossEntropy=5.728, SmoothL1=2.519
[Epoch 0][Batch 1899], Speed: 82.266 samples/sec, CrossEntropy=5.688, SmoothL1=2.503
[Epoch 0][Batch 1999], Speed: 78.276 samples/sec, CrossEntropy=5.651, SmoothL1=2.488
[Epoch 0][Batch 2099], Speed: 78.837 samples/sec, CrossEntropy=5.615, SmoothL1=2.474
[Epoch 0][Batch 2199], Speed: 83.000 samples/sec, CrossEntropy=5.582, SmoothL1=2.462
[Epoch 0][Batch 2299], Speed: 82.322 samples/sec, CrossEntropy=5.551, SmoothL1=2.451
[Epoch 0][Batch 2399], Speed: 78.025 samples/sec, CrossEntropy=5.521, SmoothL1=2.439
[Epoch 0][Batch 2499], Speed: 80.430 samples/sec, CrossEntropy=5.492, SmoothL1=2.428
[Epoch 0][Batch 2599], Speed: 82.242 samples/sec, CrossEntropy=5.463, SmoothL1=2.418
[Epoch 0][Batch 2699], Speed: 84.590 samples/sec, CrossEntropy=5.435, SmoothL1=2.409
[Epoch 0][Batch 2799], Speed: 76.417 samples/sec, CrossEntropy=5.408, SmoothL1=2.399
[Epoch 0][Batch 2899], Speed: 80.481 samples/sec, CrossEntropy=5.382, SmoothL1=2.388
[Epoch 0][Batch 2999], Speed: 78.876 samples/sec, CrossEntropy=5.358, SmoothL1=2.379
[Epoch 0][Batch 3099], Speed: 79.269 samples/sec, CrossEntropy=5.334, SmoothL1=2.369
[Epoch 0][Batch 3199], Speed: 83.788 samples/sec, CrossEntropy=5.310, SmoothL1=2.361
[Epoch 0][Batch 3299], Speed: 84.130 samples/sec, CrossEntropy=5.287, SmoothL1=2.352
[Epoch 0][Batch 3399], Speed: 78.000 samples/sec, CrossEntropy=5.266, SmoothL1=2.345
[Epoch 0][Batch 3499], Speed: 86.410 samples/sec, CrossEntropy=5.245, SmoothL1=2.337
[Epoch 0][Batch 3599], Speed: 86.822 samples/sec, CrossEntropy=5.225, SmoothL1=2.331
[Epoch 0] Training cost: 1499.259, CrossEntropy=5.212, SmoothL1=2.326
[Epoch 1][Batch 99], Speed: 53.371 samples/sec, CrossEntropy=4.453, SmoothL1=2.097
[Epoch 1][Batch 199], Speed: 76.197 samples/sec, CrossEntropy=4.434, SmoothL1=2.083
[Epoch 1][Batch 299], Speed: 80.190 samples/sec, CrossEntropy=4.424, SmoothL1=2.069
[Epoch 1][Batch 399], Speed: 78.061 samples/sec, CrossEntropy=4.415, SmoothL1=2.062
[Epoch 1][Batch 499], Speed: 78.624 samples/sec, CrossEntropy=4.417, SmoothL1=2.043
[Epoch 1][Batch 599], Speed: 81.175 samples/sec, CrossEntropy=4.407, SmoothL1=2.041
[Epoch 1][Batch 699], Speed: 60.665 samples/sec, CrossEntropy=4.395, SmoothL1=2.045
[Epoch 1][Batch 799], Speed: 79.733 samples/sec, CrossEntropy=4.385, SmoothL1=2.043
[Epoch 1][Batch 899], Speed: 77.426 samples/sec, CrossEntropy=4.380, SmoothL1=2.040
[Epoch 1][Batch 999], Speed: 84.335 samples/sec, CrossEntropy=4.371, SmoothL1=2.041
[Epoch 1][Batch 1099], Speed: 77.538 samples/sec, CrossEntropy=4.357, SmoothL1=2.040
[Epoch 1][Batch 1199], Speed: 78.916 samples/sec, CrossEntropy=4.351, SmoothL1=2.035
[Epoch 1][Batch 1299], Speed: 79.567 samples/sec, CrossEntropy=4.345, SmoothL1=2.032
[Epoch 1][Batch 1399], Speed: 78.614 samples/sec, CrossEntropy=4.338, SmoothL1=2.030
[Epoch 1][Batch 1499], Speed: 81.069 samples/sec, CrossEntropy=4.331, SmoothL1=2.026
[Epoch 1][Batch 1599], Speed: 75.530 samples/sec, CrossEntropy=4.325, SmoothL1=2.025
[Epoch 1][Batch 1699], Speed: 79.731 samples/sec, CrossEntropy=4.316, SmoothL1=2.024
[Epoch 1][Batch 1799], Speed: 79.890 samples/sec, CrossEntropy=4.311, SmoothL1=2.024
[Epoch 1][Batch 1899], Speed: 76.587 samples/sec, CrossEntropy=4.302, SmoothL1=2.023
[Epoch 1][Batch 1999], Speed: 83.586 samples/sec, CrossEntropy=4.297, SmoothL1=2.022
[Epoch 1][Batch 2099], Speed: 75.656 samples/sec, CrossEntropy=4.290, SmoothL1=2.020
[Epoch 1][Batch 2199], Speed: 77.962 samples/sec, CrossEntropy=4.282, SmoothL1=2.016
[Epoch 1][Batch 2299], Speed: 70.990 samples/sec, CrossEntropy=4.277, SmoothL1=2.016
[Epoch 1][Batch 2399], Speed: 79.931 samples/sec, CrossEntropy=4.271, SmoothL1=2.016
[Epoch 1][Batch 2499], Speed: 78.687 samples/sec, CrossEntropy=4.264, SmoothL1=2.014
[Epoch 1][Batch 2599], Speed: 79.459 samples/sec, CrossEntropy=4.257, SmoothL1=2.014
[Epoch 1][Batch 2699], Speed: 83.679 samples/sec, CrossEntropy=4.251, SmoothL1=2.012
[Epoch 1][Batch 2799], Speed: 79.884 samples/sec, CrossEntropy=4.244, SmoothL1=2.009
[Epoch 1][Batch 2899], Speed: 81.402 samples/sec, CrossEntropy=4.237, SmoothL1=2.007
[Epoch 1][Batch 2999], Speed: 82.545 samples/sec, CrossEntropy=4.231, SmoothL1=2.005
[Epoch 1][Batch 3099], Speed: 44.908 samples/sec, CrossEntropy=4.224, SmoothL1=2.002
[Epoch 1][Batch 3199], Speed: 76.924 samples/sec, CrossEntropy=4.217, SmoothL1=2.001
[Epoch 1][Batch 3299], Speed: 83.655 samples/sec, CrossEntropy=4.212, SmoothL1=2.000
[Epoch 1][Batch 3399], Speed: 76.951 samples/sec, CrossEntropy=4.207, SmoothL1=1.998
[Epoch 1][Batch 3499], Speed: 84.195 samples/sec, CrossEntropy=4.201, SmoothL1=1.995
[Epoch 1][Batch 3599], Speed: 85.607 samples/sec, CrossEntropy=4.195, SmoothL1=1.992
[Epoch 1] Training cost: 1520.962, CrossEntropy=4.191, SmoothL1=1.991
[Epoch 2][Batch 99], Speed: 50.328 samples/sec, CrossEntropy=3.974, SmoothL1=1.926
[Epoch 2][Batch 199], Speed: 79.857 samples/sec, CrossEntropy=3.985, SmoothL1=1.939
[Epoch 2][Batch 299], Speed: 81.678 samples/sec, CrossEntropy=3.977, SmoothL1=1.938
[Epoch 2][Batch 399], Speed: 61.025 samples/sec, CrossEntropy=3.978, SmoothL1=1.934
[Epoch 2][Batch 499], Speed: 78.388 samples/sec, CrossEntropy=3.963, SmoothL1=1.925
[Epoch 2][Batch 599], Speed: 78.068 samples/sec, CrossEntropy=3.964, SmoothL1=1.929
[Epoch 2][Batch 699], Speed: 73.455 samples/sec, CrossEntropy=3.960, SmoothL1=1.925
[Epoch 2][Batch 799], Speed: 83.557 samples/sec, CrossEntropy=3.950, SmoothL1=1.922
[Epoch 2][Batch 899], Speed: 75.772 samples/sec, CrossEntropy=3.944, SmoothL1=1.919
[Epoch 2][Batch 999], Speed: 77.827 samples/sec, CrossEntropy=3.937, SmoothL1=1.916
[Epoch 2][Batch 1099], Speed: 84.256 samples/sec, CrossEntropy=3.933, SmoothL1=1.915
[Epoch 2][Batch 1199], Speed: 80.046 samples/sec, CrossEntropy=3.928, SmoothL1=1.914
