Namespace(bptt=2000, gpus='3', lambdas=0.1279, save='standard_lstm_lm_200', theta=0.662, user_model=False, window=2000)
Batch 2000/217646, ppl 87.055094
Batch 168000/217646, ppl 75.160384
Batch 170000/217646, ppl 75.328261
Batch 172000/217646, ppl 75.485268
Batch 174000/217646, ppl 75.568733
Batch 176000/217646, ppl 75.936050
Batch 178000/217646, ppl 76.210837
Batch 180000/217646, ppl 76.085389
Batch 182000/217646, ppl 76.017999
Batch 184000/217646, ppl 75.968685
Batch 186000/217646, ppl 75.938669
Batch 188000/217646, ppl 76.027744
Batch 190000/217646, ppl 76.206388
Batch 192000/217646, ppl 76.372200
Batch 194000/217646, ppl 76.264373
Batch 196000/217646, ppl 76.161950
Batch 198000/217646, ppl 76.139499
Batch 200000/217646, ppl 76.206283
Batch 202000/217646, ppl 76.330852
Batch 204000/217646, ppl 76.700965
Batch 206000/217646, ppl 76.704487
Batch 208000/217646, ppl 76.685873
Batch 210000/217646, ppl 76.838590
Batch 212000/217646, ppl 77.056488
Batch 214000/217646, ppl 77.326509
Batch 216000/217646, ppl 77.548058
Batch 2000/245569, ppl 92.375913
Batch 4000/245569, ppl 87.094212
Batch 6000/245569, ppl 90.441505
Batch 8000/245569, ppl 73.493617
Batch 10000/245569, ppl 67.554201
Batch 12000/245569, ppl 60.506612
Batch 14000/245569, ppl 60.278459
Batch 16000/245569, ppl 62.743068
Batch 18000/245569, ppl 65.280337
Batch 20000/245569, ppl 64.183687
Batch 22000/245569, ppl 63.434111
Batch 24000/245569, ppl 64.014041
Batch 26000/245569, ppl 64.734554
Batch 28000/245569, ppl 66.751180
Batch 30000/245569, ppl 67.328303
Batch 32000/245569, ppl 66.631050
Batch 34000/245569, ppl 66.701293
Batch 36000/245569, ppl 67.896713
Batch 38000/245569, ppl 69.310732
Batch 40000/245569, ppl 70.967165
Batch 42000/245569, ppl 72.353770
Batch 44000/245569, ppl 73.323410
Batch 46000/245569, ppl 74.265442
Batch 48000/245569, ppl 74.971431
Batch 50000/245569, ppl 75.130733
Batch 52000/245569, ppl 74.214860
Batch 54000/245569, ppl 72.959162
Batch 56000/245569, ppl 73.152756
Batch 58000/245569, ppl 73.545202
Batch 60000/245569, ppl 72.665679
Batch 62000/245569, ppl 71.057119
Batch 64000/245569, ppl 70.201027
Batch 66000/245569, ppl 69.220242
Batch 68000/245569, ppl 68.913771
Batch 70000/245569, ppl 69.646229
Batch 72000/245569, ppl 70.972106
Batch 74000/245569, ppl 72.021839
Batch 76000/245569, ppl 72.687850
Batch 78000/245569, ppl 73.341900
Batch 80000/245569, ppl 73.901654
Batch 82000/245569, ppl 73.988005
Batch 84000/245569, ppl 73.474509
Batch 86000/245569, ppl 72.404439
Batch 88000/245569, ppl 71.753807
Batch 90000/245569, ppl 70.561092
Batch 92000/245569, ppl 68.872263
Batch 94000/245569, ppl 67.638206
Batch 96000/245569, ppl 66.003172
Batch 98000/245569, ppl 65.271412
Batch 100000/245569, ppl 65.041405
Batch 102000/245569, ppl 65.556590
Batch 104000/245569, ppl 65.946897
Batch 106000/245569, ppl 66.609475
Batch 108000/245569, ppl 66.410598
Batch 110000/245569, ppl 66.734162
Batch 112000/245569, ppl 66.746194
Batch 114000/245569, ppl 67.018077
Batch 116000/245569, ppl 67.179231
Batch 118000/245569, ppl 67.331215
Batch 120000/245569, ppl 67.591561
Batch 122000/245569, ppl 67.899979
Batch 124000/245569, ppl 67.834605
Batch 126000/245569, ppl 67.798081
Batch 128000/245569, ppl 67.746187
Batch 130000/245569, ppl 67.687706
Batch 132000/245569, ppl 67.830841
Batch 134000/245569, ppl 68.028990
Batch 136000/245569, ppl 68.293408
Batch 138000/245569, ppl 67.770802
Batch 140000/245569, ppl 67.316617
Batch 142000/245569, ppl 67.198220
Batch 144000/245569, ppl 67.370566
Batch 146000/245569, ppl 67.651200
Batch 148000/245569, ppl 68.003454
Batch 150000/245569, ppl 68.290226
Batch 152000/245569, ppl 68.942014
Batch 154000/245569, ppl 69.434445
Batch 156000/245569, ppl 70.033201
Batch 158000/245569, ppl 70.475636
Batch 160000/245569, ppl 70.935326
Batch 162000/245569, ppl 71.375827
Batch 164000/245569, ppl 71.490328
Batch 166000/245569, ppl 71.793503
Batch 168000/245569, ppl 72.205269
Batch 170000/245569, ppl 72.498681
Batch 172000/245569, ppl 72.624197
Batch 174000/245569, ppl 72.892358
Batch 176000/245569, ppl 73.062722
Batch 178000/245569, ppl 73.217477
Batch 180000/245569, ppl 73.232844
Batch 182000/245569, ppl 73.516859
Batch 184000/245569, ppl 73.570657
Batch 186000/245569, ppl 73.565717
Batch 188000/245569, ppl 73.543959
Batch 190000/245569, ppl 73.508463
Batch 192000/245569, ppl 73.290564
Batch 194000/245569, ppl 73.447576
Batch 196000/245569, ppl 73.681922
Batch 198000/245569, ppl 73.949204
Batch 200000/245569, ppl 73.657830
Batch 202000/245569, ppl 73.582928
Batch 204000/245569, ppl 73.685119
Batch 206000/245569, ppl 73.470554
Batch 208000/245569, ppl 73.175083
Batch 210000/245569, ppl 72.850979
Batch 212000/245569, ppl 72.657287
Batch 214000/245569, ppl 72.704351
Batch 216000/245569, ppl 72.703014
Batch 218000/245569, ppl 72.316852
Batch 220000/245569, ppl 72.239973
Batch 222000/245569, ppl 72.258296
Batch 224000/245569, ppl 72.423759
Batch 226000/245569, ppl 72.541564
Batch 228000/245569, ppl 72.768783
Batch 230000/245569, ppl 72.740053
Batch 232000/245569, ppl 72.464858
Batch 234000/245569, ppl 72.448971
Batch 236000/245569, ppl 72.606278
Batch 238000/245569, ppl 72.987517
Batch 240000/245569, ppl 73.039564
Batch 242000/245569, ppl 73.266677
Batch 244000/245569, ppl 73.617043
Best validation loss 4.35, val ppl 77.51
Best test loss 4.30, test ppl 73.74
Total time cost 1280.90s
